acc_x,acc_y,acc_z,acc_dx,acc_dy,acc_dz,pothole,date
0.02269,-0.002319,0.002579,-0.000992,-0.006378,-0.00148,0,1595105688775
0.022369,0.010681,-0.013016,-0.000321,0.013,-0.010697,0,1595105688884
0.019836,0.002838,-0.016907,-0.002533,-0.007843,-0.027588,0,1595105688985
0.018875,-0.020111,0.018005,-0.000961,-0.022949,0.015167,0,1595105689170
0.01918,-0.028152,0.031326,0.000305,-0.008041,0.051437,0,1595105689291
0.017975,-0.089127,-0.187958,-0.001205,-0.060975,-0.159806,0,1595105689376
0.017929,-0.065369,0.295502,-0.000046,0.023758,0.384629,0,1595105689479
0.012573,-0.10788,0.039398,-0.005356,-0.042511,0.104767,0,1595105689581
0.019638,-0.138046,0.035934,0.007065,-0.030166,0.143814,0,1595105689683
0.016327,-0.10704,0.09256,-0.003311,0.031006,0.230606,0,1595105689786
0.025085,-0.082916,-0.048294,0.008758,0.024124,0.058746,0,1595105689888
0.014603,-0.025879,-0.019089,-0.010482,0.057037,0.063827,0,1595105689991
0.016724,-0.001007,0.090027,0.002121,0.024872,0.115906,0,1595105690093
0.031006,0.01593,0.052094,0.014282,0.016937,0.053101,0,1595105690234
0.033798,0.01918,-0.114578,0.002792,0.00325,-0.130508,0,1595105690298
0.01619,0.022766,0.019852,-0.017608,0.003586,0.000672,0,1595105690400
0.019226,0.033585,0.087051,0.003036,0.010819,0.064285,0,1595105690525
0.012878,0.034348,-0.017059,-0.006348,0.000763,-0.050644,0,1595105690605
0.017349,0.023499,0.059036,0.004471,-0.010849,0.024688,0,1595105690725
0.027145,0.031433,-0.037064,0.009796,0.007934,-0.060563,0,1595105690833
0.040833,0.040329,0.027679,0.013688,0.008896,-0.003754,0,1595105690935
0.02092,0.022339,0.001053,-0.019913,-0.01799,-0.039276,0,1595105691035
0.015701,0.025787,0.012436,-0.005219,0.003448,-0.009903,0,1595105691144
0.009552,0.026154,-0.002594,-0.006149,0.000367,-0.028381,0,1595105691261
0.028519,0.032791,-0.000183,0.018967,0.006637,-0.026337,0,1595105691344
0.044113,0.032196,0.012268,0.015594,-0.000595,-0.020523,0,1595105691451
0.034897,0.028183,-0.012558,-0.009216,-0.004013,-0.044754,0,1595105691629
0.021545,0.030792,0.000946,-0.013352,0.002609,-0.027237,0,1595105691731
0.018173,0.037216,0.018753,-0.003372,0.006424,-0.012039,0,1595105691774
0.028961,0.047012,0.003555,0.010788,0.009796,-0.033661,0,1595105691936
0.036606,0.077927,0.020126,0.007645,0.030915,-0.026886,0,1595105692039
0.024277,0.072861,0.00676,-0.012329,-0.005066,-0.071167,0,1595105692141
0.011169,0.022934,0.001724,-0.013108,-0.049927,-0.071137,0,1595105692243
0.036041,0.034164,0.023087,0.024872,0.01123,0.000153,0,1595105692346
0.036545,0.021896,0.007401,0.000504,-0.012268,-0.026763,0,1595105692448
0.027527,0.025711,0.021133,-0.009018,0.003815,-0.000763,0,1595105692578
0.026993,0.027817,-0.018463,-0.000534,0.002106,-0.044174,0,1595105692693
0.012695,0.021439,0.004379,-0.014298,-0.006378,-0.023438,0,1595105692778
0.008667,0.014725,0.008926,-0.004028,-0.006714,-0.012513,0,1595105692858
0.035721,0.010635,0.013092,0.027054,-0.00409,-0.001633,0,1595105692999
0.031479,-0.045883,-0.07341,-0.004242,-0.056518,-0.084045,0,1595105693074
0.0233,-0.088593,0.261902,-0.008179,-0.04271,0.307785,0,1595105693175
0.012131,-0.161148,0.08725,-0.011169,-0.072555,0.175843,0,1595105693303
0.018768,-0.206238,0.039963,0.006637,-0.04509,0.201111,0,1595105693391
0.02475,-0.206177,0.021194,0.005982,0.000061,0.227432,0,1595105693494
0.041748,-0.250198,-0.001236,0.016998,-0.044021,0.204941,0,1595105693677
0.031387,-0.280289,0.03772,-0.010361,-0.030091,0.287918,0,1595105693779
0.027893,-0.281586,-0.068558,-0.003494,-0.001297,0.211731,0,1595105693813
0.033371,-0.300446,-0.055496,0.005478,-0.01886,0.22609,0,1595105693983
0.052933,-0.278137,-0.028366,0.019562,0.022309,0.27208,0,1595105694024
0.035583,-0.287979,0.088409,-0.01735,-0.009842,0.366546,0,1595105694188
0.012878,-0.301773,0.044434,-0.022705,-0.013794,0.332413,0,1595105694291
-0.011322,-0.314697,0.055222,-0.0242,-0.012924,0.356995,0,1595105694394
0.014801,-0.275208,0.064117,0.026123,0.039489,0.378814,0,1595105694496
-0.02002,-0.17337,0.235153,-0.034821,0.101838,0.510361,0,1595105694599
-0.025452,-0.058105,0.040283,-0.005432,0.115265,0.213653,0,1595105694701
0.017441,0.026367,-0.062622,0.042893,0.084472,-0.004517,0,1595105694803
0.051163,0.034897,-0.021667,0.033722,0.00853,-0.048034,0,1595105694906
-0.027527,0.023865,-0.014923,-0.07869,-0.011032,-0.04982,0,1595105695008
0.003433,-0.019379,0.014923,0.03096,-0.043244,-0.008942,0,1595105695135
-0.05864,-0.072144,-0.06929,-0.062073,-0.052765,-0.049911,0,1595105695314
-0.031097,-0.129623,0.029968,0.027543,-0.057479,0.102112,0,1595105695443
0.128784,-0.064926,0.054398,0.159881,0.064697,0.184021,0,1595105695521
0.155869,-0.071533,-0.196701,0.027085,-0.006607,-0.131775,0,1595105695539
0.063934,0.03598,0.289108,-0.091935,0.107513,0.360641,0,1595105695656
0.005447,-0.008804,0.118805,-0.058487,-0.044784,0.082825,0,1595105695745
-0.181396,-0.058914,0.059921,-0.186843,-0.05011,0.068725,0,1595105695854
-0.067413,-0.008209,0.235214,0.113983,0.050705,0.294128,0,1595105695951
0.007294,-0.024841,0.199448,0.074707,-0.016632,0.207657,0,1595105696065
0.10968,-0.048508,-0.038132,0.102386,-0.023667,-0.013291,0,1595105696174
0.05072,-0.02095,0.002136,-0.05896,0.027558,0.050644,0,1595105696339
0.040054,0.048294,-0.125946,-0.010666,0.069244,-0.104996,0,1595105696442
-0.05043,0.050003,0.324966,-0.090484,0.001709,0.276672,0,1595105696483
-0.181915,0.016891,-0.652008,-0.131485,-0.033112,-0.702011,0,1595105696647
-0.284256,-0.060455,0.39241,-0.102341,-0.077346,0.375519,0,1595105696749
0.028275,-0.058548,-0.295959,0.312531,0.001907,-0.235504,0,1595105696852
0.13295,-0.155914,-0.367599,0.104675,-0.097366,-0.309051,0,1595105696954
-0.419098,-0.045395,0.044098,-0.552048,0.110519,0.200012,0,1595105697056
-0.194626,0.105972,0.601349,0.224472,0.151367,0.646744,0,1595105697160
0.099442,0.128952,-0.122238,0.294068,0.02298,-0.22821,0,1595105697261
-0.042908,0.138153,0.417267,-0.14235,0.009201,0.288315,0,1595105697363
-0.051285,-0.007812,0.139114,-0.008377,-0.145965,0.000961,0,1595105697489
-0.084198,0.034988,0.232529,-0.032913,0.0428,0.240341,0,1595105697590
0.136612,0.00061,0.13147,0.22081,-0.034378,0.096482,0,1595105697693
0.198059,-0.003113,-0.322083,0.061447,-0.003723,-0.322693,0,1595105697815
-0.070969,0.013504,0.702377,-0.269028,0.016617,0.70549,0,1595105697903
-0.038879,-0.021805,-0.00354,0.03209,-0.035309,-0.017044,0,1595105698017
0.013931,0.035202,0.109543,0.05281,0.057007,0.131348,0,1595105698094
-0.040848,0.035049,0.105225,-0.054779,-0.000153,0.070023,0,1595105698218
0.079727,-0.088837,-0.324936,0.120575,-0.123886,-0.359985,0,1595105698387
-0.023773,-0.064697,0.490509,-0.1035,0.02414,0.579346,0,1595105698418
-0.007675,-0.027817,0.008301,0.016098,0.03688,0.072998,0,1595105698592
0.067627,0.003693,-0.035889,0.075302,0.03151,-0.008072,0,1595105698695
-0.011047,0.000458,-0.091354,-0.078674,-0.003235,-0.095047,0,1595105698797
-0.096802,0.014435,-0.032669,-0.085755,0.013977,-0.033127,0,1595105698900
0.031921,-0.073395,-0.252274,0.128723,-0.08783,-0.266709,0,1595105699002
-0.041611,-0.027771,-0.255478,-0.073532,0.045624,-0.182083,0,1595105699105
0.017273,-0.035873,-0.044403,0.058884,-0.008102,-0.016632,0,1595105699207
-0.008865,-0.018265,-0.073257,-0.026138,0.017608,-0.037384,0,1595105699309
-0.001602,0.022552,-0.212601,0.007263,0.040817,-0.194336,0,1595105699411
-0.05484,-0.031479,-0.064499,-0.053238,-0.054031,-0.087051,0,1595105699527
-0.031342,-0.046921,-0.402039,0.023498,-0.015442,-0.37056,0,1595105699650
-0.058472,0.003113,-0.108078,-0.02713,0.050034,-0.061157,0,1595105699722
0.024017,-0.020035,-0.674057,0.082489,-0.023148,-0.67717,0,1595105699842
-0.019592,-0.070572,-0.235138,-0.043609,-0.050537,-0.215103,0,1595105699946
0.003922,-0.051193,0.18924,0.023514,0.019379,0.259812,0,1595105700026
-0.058838,-0.02739,0.036804,-0.06276,0.023803,0.087997,0,1595105700128
-0.060913,-0.095352,0.362198,-0.002075,-0.067962,0.389588,0,1595105700255
-0.005402,-0.011353,0.090347,0.055511,0.083999,0.185699,0,1595105700356
0.020462,0.046616,-0.792038,0.025864,0.057969,-0.780685,0,1595105700476
-0.010635,0.019989,-0.031433,-0.031097,-0.026627,-0.078049,0,1595105700545
-0.078323,0.030182,-0.220474,-0.067688,0.010193,-0.240463,0,1595105700661
-0.123154,0.02948,-0.513046,-0.044831,-0.000702,-0.543228,0,1595105700783
0.007507,-0.102615,0.232437,0.130661,-0.132095,0.202957,0,1595105701018
0.051147,0.01944,-0.079193,0.04364,0.122055,0.023422,0,1595105701018
0.023117,-0.058426,-0.42308,-0.02803,-0.077866,-0.44252,0,1595105701152
0.027344,-0.010513,-0.033615,0.004227,0.047913,0.024811,0,1595105701285
-0.052414,0.018082,0.091873,-0.079758,0.028595,0.102386,0,1595105701357
-0.024475,0,0.327896,0.027939,-0.018082,0.309814,0,1595105701459
-0.035706,0.023178,-0.114655,-0.011231,0.023178,-0.114655,0,1595105701562
0.049942,0.018906,-0.189514,0.085648,-0.004272,-0.212692,0,1595105701664
0.007309,-0.003784,0.191269,-0.042633,-0.02269,0.172363,0,1595105701766
0.064865,-0.02095,-0.085724,0.057556,-0.017166,-0.08194,0,1595105701869
0.019257,-0.075363,-0.127563,-0.045608,-0.054413,-0.106613,0,1595105701971
0.041183,0.006119,0.439972,0.021926,0.081482,0.515335,0,1595105702074
0.049805,-0.015472,0.085419,0.008622,-0.021591,0.0793,0,1595105702176
0.003128,0.01947,0.158844,-0.046677,0.034942,0.174316,0,1595105702279
0.040298,0.026138,0.175583,0.03717,0.006668,0.156113,0,1595105702381
0.029633,0.042099,-0.025085,-0.010665,0.015961,-0.051223,0,1595105702483
0.034241,-0.063354,-0.295288,0.004608,-0.105453,-0.337387,0,1595105702593
0.039413,-0.101044,0.167664,0.005172,-0.03769,0.231018,0,1595105702688
0.024094,-0.119339,0.083054,-0.015319,-0.018295,0.184098,0,1595105702801
0.013626,-0.104858,0.356094,-0.010468,0.014481,0.475433,0,1595105702915
0.094727,-0.130447,-0.05159,0.081101,-0.025589,0.053268,0,1595105703021
0.036285,-0.122787,-0.189835,-0.058442,0.00766,-0.059388,0,1595105703115
-0.011032,-0.121826,-0.022217,-0.047317,0.000961,0.10057,0,1595105703214
0.0047,-0.100494,0.05072,0.015732,0.021332,0.172546,0,1595105703313
0.048569,-0.16507,0.072037,0.043869,-0.064576,0.172531,0,1595105703442
0.074478,-0.080261,0.267334,0.025909,0.084809,0.432404,0,1595105703514
0.008636,-0.090012,0.225586,-0.065842,-0.009751,0.305847,0,1595105703712
-0.02034,-0.121338,0.072327,-0.028976,-0.031326,0.162339,0,1595105703745
0.010788,-0.131592,0.074478,0.031128,-0.010254,0.195816,0,1595105703917
0.003754,-0.151276,-0.133423,-0.007034,-0.019684,-0.001831,0,1595105704121
0.083786,-0.143616,-0.075974,0.080032,0.00766,0.075302,0,1595105704350
0.10643,-0.161758,0.145798,0.022644,-0.018142,0.289414,0,1595105704449
0.0961,-0.163132,-0.492111,-0.01033,-0.001374,-0.330353,0,1595105704450
0.036469,-0.130402,-0.334274,-0.059631,0.03273,-0.171142,0,1595105704552
0.02272,-0.151962,0.084763,-0.013749,-0.02156,0.215165,0,1595105704552
-0.016983,-0.159027,-0.126038,-0.039703,-0.007065,0.025924,0,1595105704655
0.040039,-0.165054,-0.047928,0.057022,-0.006027,0.111099,0,1595105704750
0.044769,-0.15654,0.061996,0.00473,0.008514,0.22705,0,1595105704839
0.022003,-0.233841,-0.295105,-0.022766,-0.077301,-0.138565,0,1595105704943
0.005203,-0.156586,0.000458,-0.0168,0.077255,0.234299,0,1595105705043
0.04306,-0.179764,-0.088654,0.037857,-0.023178,0.067932,0,1595105705152
0.021591,-0.102966,0.164276,-0.021469,0.076798,0.34404,0,1595105705274
0.073029,-0.069031,0.15387,0.051438,0.033935,0.256836,0,1595105705376
0.046494,-0.083817,0.27565,-0.026535,-0.014786,0.344681,0,1595105705464
0.062607,-0.094284,-0.148056,0.016113,-0.010467,-0.064239,0,1595105705573
0.076996,-0.13002,-0.217194,0.014389,-0.035736,-0.12291,0,1595105705694
0.109497,-0.125488,0.056824,0.032501,0.004532,0.186844,0,1595105705783
0.092773,-0.140121,-0.058212,-0.016724,-0.014633,0.067276,0,1595105705966
0.096878,-0.15213,-0.174255,0.004105,-0.012009,-0.034134,0,1595105706067
0.058914,-0.140457,0.110916,-0.037964,0.011673,0.263046,0,1595105706170
0.057907,-0.105621,-0.081024,-0.001007,0.034836,0.059433,0,1595105706272
0.117462,-0.147186,0.129929,0.059555,-0.041565,0.23555,0,1595105706375
0.098587,-0.121521,0.295349,-0.018875,0.025665,0.442535,0,1595105706477
0.081207,-0.142654,0.042755,-0.01738,-0.021133,0.164276,0,1595105706579
0.036087,-0.121582,0.193359,-0.04512,0.021072,0.336013,0,1595105706682
0.093781,-0.131851,0.175903,0.057694,-0.010269,0.297485,0,1595105706784
0.087753,-0.144089,0.184967,-0.006028,-0.012238,0.316818,0,1595105706886
0.091446,-0.14537,0.073471,0.003693,-0.001281,0.21756,0,1595105706989
0.060257,-0.148315,-0.149963,-0.031189,-0.002945,-0.004593,0,1595105707120
0.084473,-0.133163,0.1185,0.024216,0.015152,0.266815,0,1595105707314
0.085114,-0.08725,-0.044769,0.000641,0.045913,0.088394,0,1595105707501
0.125351,-0.142761,0.463287,0.040237,-0.055511,0.550537,0,1595105707501
0.077454,-0.062485,0.467957,-0.047897,0.080276,0.610718,0,1595105707519
0.071167,-0.115448,-0.068024,-0.006287,-0.052963,-0.005539,0,1595105707603
0.090851,-0.115128,0.262024,0.019684,0.00032,0.377472,0,1595105707746
0.140015,-0.110809,-0.332642,0.049164,0.004319,-0.217514,0,1595105707823
0.102997,-0.145691,0.110977,-0.037018,-0.034882,0.221786,0,1595105707941
0.063232,-0.116699,-0.059845,-0.039765,0.028992,0.085846,0,1595105708115
0.032532,-0.094421,0.25528,-0.0307,0.022278,0.371979,0,1595105708217
0.001678,-0.199539,0.40062,-0.030854,-0.105118,0.495041,0,1595105708320
0.129227,-0.082291,0.108429,0.127549,0.117248,0.307968,0,1595105708423
0.093109,0.000946,-0.081512,-0.036118,0.083237,0.000779,0,1595105708525
0.012115,-0.100983,0.356888,-0.080994,-0.101929,0.355942,0,1595105708627
0.004776,-0.098755,0.376617,-0.007339,0.002228,0.4776,0,1595105708730
0.15155,-0.097488,-0.323044,0.146774,0.001267,-0.224289,0,1595105708766
0.094727,-0.072891,0.143097,-0.056823,0.024597,0.240585,0,1595105708933
0.089218,-0.074615,-0.190491,-0.005509,-0.001724,-0.1176,0,1595105709041
0.050034,-0.085587,-0.211578,-0.039184,-0.010972,-0.136963,0,1595105709139
0.076096,-0.092392,-0.251953,0.026062,-0.006805,-0.166366,0,1595105709242
0.066208,-0.062271,0.010941,-0.009888,0.030121,0.103333,0,1595105709344
0.03688,-0.007965,0.030945,-0.029328,0.054306,0.093216,0,1595105709446
0.102036,-0.065414,-0.032593,0.065156,-0.057449,-0.024628,0,1595105709549
0.026123,-0.019043,0.03302,-0.075913,0.046371,0.098434,0,1595105709653
-0.028503,-0.006805,0.407745,-0.054626,0.012238,0.426788,0,1595105709754
0.012665,-0.081451,0.634888,0.041168,-0.074646,0.641693,0,1595105709869
0.00116,-0.025436,0.334335,-0.011505,0.056015,0.415786,0,1595105709960
0.048965,-0.042145,0.122498,0.047805,-0.016709,0.147934,0,1595105710085
0.021576,-0.055328,0.27002,-0.027389,-0.013183,0.312165,0,1595105710186
-0.015076,-0.030319,0.067734,-0.036652,0.025009,0.123062,0,1595105710266
0.077988,-0.031723,0.050842,0.093064,-0.001404,0.081161,0,1595105710376
0.035233,-0.053436,-0.264359,-0.042755,-0.021713,-0.232636,0,1595105710485
0.069992,0.082504,-0.005203,0.034759,0.13594,0.048233,0,1595105710596
0.111603,-0.032715,-0.875488,0.041611,-0.115219,-0.957992,0,1595105710701
0.061844,-0.146164,-0.604782,-0.049759,-0.113449,-0.572067,0,1595105710880
-0.028168,-0.024506,0.858475,-0.090012,0.121658,1.004639,0,1595105710906
0.041382,-0.004852,0.138123,0.06955,0.019654,0.162629,0,1595105711006
0.103653,-0.062347,-0.371002,0.062271,-0.057495,-0.36615,0,1595105711187
0.048859,-0.071671,0.03923,-0.054794,-0.009324,0.101577,0,1595105711290
0.037155,-0.141098,0.116745,-0.011704,-0.069427,0.188416,0,1595105711392
0.018494,-0.114716,-0.088013,-0.018661,0.026382,0.053085,0,1595105711495
0.016861,-0.101944,0.24295,-0.001633,0.012772,0.357666,0,1595105711882
-0.004242,-0.04776,0.087204,-0.021103,0.054184,0.189148,0,1595105711882
0.022675,-0.067993,0.281326,0.026917,-0.020233,0.329086,0,1595105711882
0.031387,-0.019287,0.532837,0.008712,0.048706,0.60083,0,1595105711905
0.04213,0.006958,0.364136,0.010743,0.026245,0.383423,0,1595105712006
0.025406,0.006256,0.129074,-0.016724,-0.000702,0.122116,0,1595105712123
-0.020706,0.022476,0.213593,-0.046112,0.01622,0.207337,0,1595105712211
0.006561,-0.022293,0.137283,0.027267,-0.044769,0.114807,0,1595105712329
0.031189,0.000748,0.486176,0.024628,0.023041,0.508469,0,1595105712434
0.087769,-0.085495,-0.12735,0.05658,-0.086243,-0.128098,0,1595105712519
-0.011612,-0.078918,0.304718,-0.099381,0.006577,0.390213,0,1595105712642
0.039001,-0.022232,0.614151,0.050613,0.056686,0.693069,0,1595105712745
0.055374,-0.000427,0.098404,0.016373,0.021805,0.120636,0,1595105712837
0.038956,-0.059982,0.764053,-0.016418,-0.059555,0.76448,0,1595105713031
0.099548,0.016312,-0.211029,0.060592,0.076294,-0.151047,0,1595105713054
0.042175,-0.066101,-0.287354,-0.057373,-0.082413,-0.303666,0,1595105713235
0.181015,-0.0121,-0.064362,0.13884,0.054001,0.001739,0,1595105713266
0.098969,0.033981,0.104462,-0.082046,0.046081,0.116562,0,1595105713455
0.110931,-0.00206,-0.06604,0.011962,-0.036041,-0.100021,0,1595105713480
0.075684,-0.023743,-0.603302,-0.035247,-0.021683,-0.601242,0,1595105713645
-0.011444,0.003433,-0.177612,-0.087128,0.027176,-0.153869,0,1595105713747
0.009155,-0.019394,0.075836,0.020599,-0.022827,0.072403,0,1595105713850
0.010513,-0.030182,0.396088,0.001358,-0.010788,0.415482,0,1595105713953
0.036667,-0.002625,0.150497,0.026154,0.027557,0.180679,0,1595105714156
-0.017441,-0.052032,0.329437,-0.054108,-0.049407,0.332062,0,1595105714284
-0.061249,-0.076477,0.274475,-0.043808,-0.024445,0.326507,0,1595105714464
-0.039215,-0.037216,0.280502,0.022034,0.039261,0.356979,0,1595105714464
0.044632,-0.015823,-0.279831,0.083847,0.021393,-0.242615,0,1595105714566
0.026077,-0.075577,-0.297775,-0.018555,-0.059754,-0.281952,0,1595105714566
0.01622,-0.106094,-0.411819,-0.009857,-0.030517,-0.336242,0,1595105714770
0.043137,-0.049973,0.138199,0.026917,0.056121,0.244293,0,1595105714784
0.114487,0.000687,-0.558914,0.07135,0.05066,-0.508941,0,1595105714892
-0.080017,0.165955,0.630203,-0.194504,0.165268,0.629516,0,1595105714976
-0.001251,-0.096024,-0.433472,0.078766,-0.261979,-0.599427,0,1595105715112
-0.045654,-0.007843,0.280334,-0.044403,0.088181,0.376358,0,1595105715186
-0.122589,-0.029434,-0.549164,-0.076935,-0.021591,-0.541321,0,1595105715283
-0.188354,-0.267929,0.3134,-0.065765,-0.238495,0.342834,0,1595105715405
0.133331,-0.000397,0.044495,0.321685,0.267532,0.312424,0,1595105715530
-0.037582,-0.090775,0.123688,-0.170913,-0.090378,0.124085,0,1595105715604
-0.057312,-0.084396,-0.228973,-0.01973,0.006379,-0.138198,0,1595105715795
0.118225,0.048065,-0.168839,0.175537,0.132461,-0.084443,0,1595105715816
0.046982,-0.010162,-0.861374,-0.071243,-0.058227,-0.909439,0,1595105716000
0.168411,0.008881,-1.101608,0.121429,0.019043,-1.091446,0,1595105716023
-0.219681,0.000717,-0.824921,-0.388092,-0.008164,-0.833802,0,1595105716140
-0.03627,-0.020432,0.898422,0.183411,-0.021149,0.897705,0,1595105716245
-0.001511,-0.054428,-0.011856,0.034759,-0.033996,0.008576,0,1595105716344
-0.059494,-0.08699,-0.200394,-0.057983,-0.032562,-0.145966,0,1595105716511
0.013229,0.101715,0.626755,0.072723,0.188705,0.713745,0,1595105716614
-0.010864,0.011887,0.273117,-0.024093,-0.089828,0.171402,0,1595105716717
-0.00148,-0.016693,0.184937,0.009384,-0.02858,0.17305,0,1595105716819
0.047485,-0.025101,0.053345,0.048965,-0.008408,0.070038,0,1595105716922
0.043228,0.009842,0.33551,-0.004257,0.034943,0.360611,0,1595105717037
0.023941,-0.104996,0.262848,-0.019287,-0.114838,0.253006,0,1595105717127
0.272202,0.031845,-1.243607,0.248261,0.136841,-1.138611,0,1595105717229
-0.064514,0.125732,0.533951,-0.336716,0.093887,0.502106,0,1595105717332
0.016388,0.123993,-0.371582,0.080902,-0.001739,-0.497314,0,1595105717434
0.229187,0.034241,0.085754,0.212799,-0.089752,-0.038239,0,1595105717536
0.389618,0.033569,-0.476517,0.160431,-0.000672,-0.510758,0,1595105717638
-0.206818,-0.083832,-0.352386,-0.596436,-0.117401,-0.385955,0,1595105717766
0.216843,-0.228165,-0.341064,0.423661,-0.144333,-0.257232,0,1595105717945
0.097076,0.050995,0.190857,-0.119767,0.27916,0.419022,0,1595105718048
-0.130432,-0.098663,-0.309006,-0.227508,-0.149658,-0.360001,0,1595105718085
-0.012924,-0.059402,-0.207199,0.117508,0.039261,-0.108536,0,1595105718175
0.082169,0.134415,0.606033,0.095093,0.193817,0.665435,1,1595105718265
-0.081024,-0.101639,-0.236008,-0.163193,-0.236054,-0.370423,1,1595105718381
0.086685,-0.095337,-0.264893,0.167709,0.006302,-0.163254,1,1595105718493
0.308151,-0.07724,-0.324509,0.221466,0.018097,-0.229172,0,1595105718661
0.17601,-0.09169,-1.031021,-0.132141,-0.01445,-0.953781,0,1595105718701
